,endothelial cell,epithelial cell of proximal tubule,kidney collecting duct epithelial cell,kidney distal convoluted tubule epithelial cell,kidney loop of Henle epithelial cell,podocyte,immune cell,pericyte
140,0.17643404,0.0007576863,0.18384963,0.09719328,0.37380585,0.0044688876,0.07421364,0.089277
141,0.18930885,0.0006716657,0.2200169,0.105403006,0.3929369,0.0031089531,0.041960962,0.046592783
142,0.18796866,0.0034685086,0.19408382,0.08813785,0.31100017,0.008547118,0.102061324,0.10473259
143,0.1876673,0.0008500103,0.20800994,0.09817919,0.383157,0.0036127064,0.06802295,0.050500885
144,0.19868349,0.004710834,0.22319278,0.10970049,0.36415166,0.0039426014,0.052081976,0.043536138
145,0.19381423,0.003782659,0.22128443,0.10865253,0.37429678,0.003460332,0.04719473,0.04751435
146,0.1946227,0.0449269,0.18559279,0.073854074,0.35476905,0.0044711814,0.073262796,0.06850051
147,0.26247662,0.3210036,0.07350717,0.04174768,0.2428357,0.0018882584,0.035373624,0.021167416
148,0.29676118,0.42554122,0.03762343,0.030806083,0.17284869,0.000539209,0.02315193,0.012728263
149,0.2870465,0.45497337,0.05658832,0.015255005,0.12464316,0.0011491205,0.042875182,0.017469347
150,0.30083328,0.43188977,0.041028753,0.023814104,0.16690116,0.00038404897,0.026389027,0.0087598255
151,0.36976466,0.4768872,0.024523724,0.0142878685,0.08304556,0.0011872896,0.028535625,0.00176809
152,0.21348612,0.66218567,0.033195972,0.020284107,0.021782743,0.0022901196,0.046251792,0.0005235063
153,0.12932998,0.4564633,0.09652028,0.1403941,0.06805871,0.027576588,0.07994487,0.0017122128
154,0.058892902,0.9094197,0.0052861,0.010103947,0.00017435644,0.0024152682,0.013706538,1.2693112e-06
155,0.01515032,0.60658234,0.00013972392,0.0014232972,5.8377673e-06,0.035233553,0.34146494,4.5315784e-10
156,0.005130958,0.9922641,8.9445075e-06,0.00025030682,0.0006830063,0.00014051574,0.0015222399,1.3948475e-12
157,0.002797895,0.9928901,1.2013259e-05,0.00076978456,2.0169477e-05,0.00013972454,0.0033702133,1.2596581e-12
158,0.01676529,0.632725,0.0038285379,0.2117759,0.123227365,0.007242017,0.0044326675,3.2575458e-06
159,0.052398775,0.6496949,0.004516932,0.05204934,0.22446328,0.0020047638,0.0148719335,3.6331908e-08
160,0.0659286,0.66263443,0.038589086,0.1129417,0.013338651,0.028650075,0.075451985,0.002465485
161,0.30076244,0.51001394,0.038561903,0.016549414,0.103161514,0.0009998765,0.024012055,0.00593882
162,0.27573833,0.5460316,0.031049522,0.032817554,0.08872843,0.0020666504,0.022343436,0.0012244557
163,0.19610015,0.6454074,0.03607106,0.039316382,0.015366349,0.031696346,0.03460149,0.0014408117
164,0.19073465,0.5074364,0.084481254,0.050210282,0.07518991,0.007974622,0.07887018,0.0051027155
165,0.3238122,0.4644663,0.037389178,0.025575368,0.095083974,0.0019735391,0.041620325,0.0100791715
166,0.19192192,0.18547267,0.14547697,0.082883365,0.29347044,0.0024017424,0.040216878,0.058155973
167,0.18427746,0.0016120552,0.21587199,0.09942947,0.36904135,0.005237388,0.070757866,0.05377237
168,0.18432935,0.0011395251,0.22551528,0.10751999,0.3859016,0.0032743705,0.043491315,0.04882863
169,0.19911885,0.001110078,0.2014434,0.11141158,0.38022593,0.0038893148,0.042976595,0.059824295
170,0.18847091,0.0019095204,0.19812702,0.085633196,0.32566077,0.009406251,0.09810495,0.09268741
171,0.18644288,0.0036334386,0.18537837,0.08215958,0.34121552,0.0067155776,0.08260803,0.11184662
172,0.18596873,0.0012161831,0.2197031,0.11427172,0.3699691,0.0037814826,0.056837503,0.04825212
173,0.19275534,0.0023082818,0.21633421,0.09119417,0.37908608,0.004063811,0.05870567,0.055552464
174,0.19392258,0.07524515,0.18189469,0.07556678,0.33465362,0.0047054323,0.06299861,0.071013175
175,0.21624978,0.37860227,0.083149195,0.033798903,0.23089945,0.000963907,0.032715943,0.023620486
176,0.2675099,0.46125555,0.052012365,0.01876753,0.15813605,0.00031753667,0.026617667,0.015383377
177,0.28477144,0.46127895,0.043260455,0.014116777,0.1504809,0.00039084975,0.027506122,0.018194517
178,0.33072352,0.44434324,0.03395274,0.016164368,0.15009722,0.0007137477,0.0113756,0.012629575
179,0.31537396,0.4160704,0.026260257,0.058195475,0.15328799,0.002762034,0.01618532,0.011864482
180,0.23529585,0.6549716,0.03405444,0.012538441,0.012704905,0.0035352819,0.046283532,0.0006160233
181,0.14923711,0.5715059,0.089405164,0.07318805,0.02837531,0.043259386,0.043164812,0.0018642956
182,0.13739401,0.8208297,0.0045389766,0.0013598126,0.00010067628,0.0038531974,0.03192141,2.1841392e-06
183,0.006726537,0.9254448,0.00022352011,0.010331867,0.00022541397,0.042082973,0.0149649605,4.4814552e-10
184,0.0006305864,0.99555,1.7352861e-06,0.002172033,9.994761e-06,0.000371667,0.0012640927,1.5982171e-13
185,0.0060639544,0.9896006,5.6165652e-05,0.0025146855,0.00011854076,0.00062307157,0.001023076,4.552348e-10
186,0.007527821,0.63525814,0.0017644139,0.029707478,0.32207483,0.0023743394,0.001292972,3.874353e-10
187,0.064731956,0.7582112,0.0345061,0.11149664,0.015712505,0.007738757,0.0074949972,0.00010780727
188,0.034414683,0.9183091,0.002421718,0.023623893,0.0016260259,0.003180286,0.016423928,3.891277e-07
189,0.054339565,0.5216599,0.07395778,0.29357132,0.013680501,0.019405145,0.021034628,0.0023511203
190,0.18812774,0.40166926,0.06281945,0.23261976,0.08655056,0.0069009988,0.018987702,0.0023245227
191,0.091039896,0.5949133,0.016711174,0.16803636,0.115932964,0.0028009848,0.010553335,1.1995075e-05
192,0.16413,0.5246585,0.06589268,0.10945499,0.108163066,0.0029514197,0.023169568,0.0015797241
193,0.34502977,0.41334504,0.03064458,0.034922436,0.14496727,0.0015930689,0.028938666,0.0005590803
194,0.21050239,0.46452928,0.05929137,0.11049302,0.06321705,0.039245836,0.044134755,0.008586314
195,0.27284113,0.51934755,0.020220598,0.015903583,0.16091381,0.0006930073,0.009167295,0.0009130085
196,0.3306907,0.4375057,0.036024228,0.013436153,0.14623728,0.0005498102,0.027203456,0.0083527295
197,0.36353078,0.4691398,0.02786317,0.010937093,0.07838696,0.0015931037,0.038864415,0.009684661
198,0.27377036,0.3801047,0.06472728,0.07715973,0.10594122,0.020603558,0.065216154,0.012476963
199,0.17407997,0.21667933,0.10802323,0.13257599,0.12476825,0.061340857,0.14898854,0.033543836
200,0.18798764,0.007621307,0.22287492,0.105245106,0.36786294,0.0035851733,0.04869095,0.056131978
201,0.18720697,0.0023478228,0.19566591,0.0929026,0.32983392,0.006449036,0.08216672,0.10342708
202,0.18459497,0.001376424,0.21364291,0.114742935,0.35903886,0.0041146115,0.054587808,0.06790148
203,0.18717578,0.0014704785,0.19752134,0.102960154,0.36766705,0.0039849347,0.06017475,0.079045534
204,0.1803088,0.0034195872,0.20481859,0.094407044,0.3503146,0.006285096,0.074674085,0.08577222
205,0.19097866,0.0042309724,0.1895268,0.07256953,0.28755328,0.011559464,0.121936426,0.12164487
206,0.18899037,0.0017961133,0.22892636,0.101923205,0.357983,0.005153053,0.05985051,0.05537734
207,0.18989503,0.022665136,0.20431644,0.08789298,0.2917811,0.009605473,0.10686969,0.08697416
208,0.19997571,0.036230307,0.20632818,0.082233004,0.3431989,0.005673115,0.06688978,0.059470966
209,0.24084716,0.30387667,0.09781447,0.048653025,0.24117863,0.0024194585,0.041999012,0.023211595
210,0.26909247,0.34363586,0.070368595,0.04898546,0.21669783,0.0010350578,0.035871632,0.014313134
211,0.26282716,0.40240365,0.058808204,0.029090585,0.19761235,0.0005642524,0.02663031,0.022063496
212,0.3035443,0.39380792,0.0447389,0.031462748,0.18177703,0.00079283083,0.028318193,0.015558052
213,0.33551845,0.41332036,0.039311413,0.021427846,0.15068921,0.00058885076,0.029042667,0.010101208
214,0.26186132,0.44135496,0.051334653,0.08946282,0.11493791,0.005449356,0.032354236,0.003244727
215,0.14486948,0.5411791,0.056796893,0.14433807,0.06843966,0.004766049,0.038991403,0.0006192722
216,0.049292613,0.90251535,0.013593067,0.027917106,0.0040318267,0.00024640973,0.0023687836,3.486126e-05
217,0.004573014,0.9906518,2.476924e-05,0.0014448154,2.2571576e-05,0.00024123891,0.0030418457,1.2814054e-10
218,0.007910389,0.96527684,1.0803726e-05,0.00030688086,7.2124584e-07,0.0057679024,0.020726465,1.3611268e-11
219,0.029999407,0.95060056,0.00024222978,0.00081603846,2.2074759e-05,0.00079956406,0.017520107,6.04111e-09
220,0.025977625,0.9640424,0.0016722518,0.0049690604,0.00028447155,0.00055967906,0.0024945019,8.951715e-08
221,0.093143776,0.4431713,0.10566131,0.1841894,0.028288651,0.12828851,0.011043689,0.0062133516
