,endothelial cell,epithelial cell of proximal tubule,kidney collecting duct epithelial cell,kidney distal convoluted tubule epithelial cell,kidney loop of Henle epithelial cell,podocyte,immune cell,pericyte
51,0.13138424,0.49915874,0.05028545,0.006608831,0.2514363,0.007789695,0.035867255,0.01746945
52,0.10691873,0.63231915,0.018284768,0.005190632,0.15832718,0.0041040834,0.05959067,0.015264747
53,0.10816632,0.59672856,0.012617584,0.005370603,0.19201577,0.0069739097,0.06449347,0.013633807
54,0.09521933,0.48251048,0.027379964,0.022149185,0.2517397,0.008111068,0.08804709,0.024843145
55,0.09902928,0.5696105,0.0395491,0.008238605,0.20013489,0.014017339,0.06383195,0.0055883527
56,0.09951428,0.5461828,0.036313884,0.0148133,0.2694854,0.008775709,0.020300427,0.0046141804
57,0.040996905,0.9178654,0.004996181,0.0064371624,0.0140846055,0.0009291243,0.01449778,0.00019279138
58,0.14046909,0.814366,0.000207065,7.530772e-05,0.03682188,0.0033943134,0.0045570903,0.00010918385
59,0.13192311,0.6206578,0.0045251455,0.0025980165,0.2109831,0.004372375,0.015108161,0.009832202
60,0.11854637,0.49518263,0.056494683,0.016622625,0.26693785,0.006430412,0.017022666,0.022762755
61,0.1010895,0.6133372,0.021317707,0.0071680546,0.225461,0.006512811,0.009551378,0.015562383
62,0.1409188,0.5144197,0.033109095,0.0111149615,0.2610312,0.006462177,0.022567173,0.010376934
63,0.12158433,0.521681,0.042600792,0.008605787,0.2647629,0.003014635,0.02000609,0.017744454
64,0.13443384,0.48306984,0.049099088,0.008524488,0.27891243,0.0074175983,0.018039536,0.020503188
65,0.12937164,0.53759974,0.025044233,0.006786393,0.24330133,0.0065303138,0.03451845,0.016847866
66,0.12208076,0.54749566,0.02427892,0.005694193,0.2480202,0.0047805067,0.029589191,0.01806057
67,0.14312951,0.4746506,0.041973066,0.009515544,0.24878259,0.0075161345,0.053628594,0.020803979
68,0.11450001,0.53586596,0.022014003,0.013175226,0.2723364,0.002159348,0.026119975,0.0138290655
69,0.11252598,0.43839574,0.058147263,0.008199854,0.3247676,0.005910656,0.03331734,0.018735645
70,0.073548965,0.4037765,0.07448915,0.03735827,0.37244377,0.0068992865,0.016427405,0.015056675
