total_loss,recon_loss,contrast_loss,local_contrast,global_contrast,gate_spatial_mean,gate_expr_mean,spatial_weight,expr_weight,px_r_mean,px_r_std,epoch,lr,time
2983.044677734375,2962.150634765625,20.894136428833008,0.5124902725219727,2.128866195678711,0.5029255747795105,0.5035339593887329,0.5029255747795105,0.5035339593887329,54.571102142333984,0.0002493406645953655,1,0.0004999864294179643,2.158607006072998
2904.86083984375,2883.21142578125,21.649341583251953,0.5075066685676575,2.29984188079834,0.5060074329376221,0.5030229091644287,0.5060074329376221,0.5030229091644287,54.54431915283203,0.0006483459728769958,2,0.0004999457191600243,1.5847926139831543
2850.3330078125,2829.55908203125,20.773902893066406,0.49964022636413574,2.156219244003296,0.5071200728416443,0.5025797486305237,0.5071200728416443,0.5025797486305237,54.51753616333008,0.0011457978980615735,3,0.0004998778736905186,2.241837501525879
2803.72705078125,2782.900390625,20.826644897460938,0.4954967498779297,2.1833419799804688,0.5074276924133301,0.5017791390419006,0.5074276924133301,0.5017791390419006,54.490753173828125,0.0017151623032987118,4,0.0004997829004494675,2.0414316654205322
2758.57421875,2737.89794921875,20.676219940185547,0.4951912462711334,2.1544790267944336,0.5073485970497131,0.5007137656211853,0.5073485970497131,0.5007137656211853,54.4639892578125,0.0023906733840703964,5,0.0004996608098517571,2.228473663330078
2715.2353515625,2695.048828125,20.18641471862793,0.49479103088378906,2.0581185817718506,0.5070033073425293,0.49960997700691223,0.5070033073425293,0.49960997700691223,54.43726348876953,0.0031985135283321142,6,0.0004995116152859973,2.095235824584961
2674.66064453125,2654.4404296875,20.220218658447266,0.4971829354763031,2.055311918258667,0.5067389607429504,0.4986989200115204,0.5067389607429504,0.4986989200115204,54.41058349609375,0.00415395712479949,7,0.0004993353331130534,1.934711217880249
2633.1689453125,2613.8115234375,19.357412338256836,0.4961889684200287,1.8867263793945312,0.5067477822303772,0.49804583191871643,0.5067477822303772,0.49804583191871643,54.383975982666016,0.005271797999739647,8,0.0004991319826642524,1.458094596862793
2593.2470703125,2574.197509765625,19.04953956604004,0.49822863936424255,1.8169933557510376,0.5068474411964417,0.4976121485233307,0.5068474411964417,0.4976121485233307,54.357460021972656,0.006559167057275772,9,0.0004989015862392623,1.4363219738006592
2554.95556640625,2535.821533203125,19.13406753540039,0.5008872747421265,1.823264718055725,0.5070854425430298,0.49722492694854736,0.5070854425430298,0.49722492694854736,54.33103561401367,0.008008805103600025,10,0.0004986441691036477,1.4650888442993164
2515.797119140625,2496.977294921875,18.819908142089844,0.5026470422744751,1.7533937692642212,0.5072274804115295,0.49684029817581177,0.5072274804115295,0.49684029817581177,54.30475616455078,0.009618398733437061,11,0.0004983597594860981,1.4442780017852783
2476.52392578125,2458.279052734375,18.24498748779297,0.5017135739326477,1.6421432495117188,0.5073786973953247,0.4964245855808258,0.5073786973953247,0.4964245855808258,54.27863693237305,0.011385533027350903,12,0.0004980483885753333,1.443450927734375
2439.313232421875,2421.195556640625,18.117576599121094,0.5017966628074646,1.6163287162780762,0.5074504017829895,0.49606117606163025,0.5074504017829895,0.49606117606163025,54.252708435058594,0.013306590728461742,13,0.0004977100905166823,1.4592206478118896
2403.749755859375,2385.942138671875,17.80756950378418,0.5012638568878174,1.5564583539962769,0.507491409778595,0.49560803174972534,0.507491409778595,0.49560803174972534,54.22698974609375,0.015370137989521027,14,0.0004973449024083396,1.4459505081176758
2366.6904296875,2349.60986328125,17.0806884765625,0.49983343482017517,1.4168038368225098,0.5075069069862366,0.49520498514175415,0.5075069069862366,0.49520498514175415,54.20149612426758,0.01756582222878933,15,0.0004969528642972965,1.4355261325836182
2331.8486328125,2314.103515625,17.745235443115234,0.49958667159080505,1.5507005453109741,0.5075639486312866,0.49478551745414734,0.5075639486312866,0.49478551745414734,54.176239013671875,0.01987914741039276,16,0.0004965340191749499,1.4333763122558594
2296.8447265625,2279.3623046875,17.482433319091797,0.4995267689228058,1.4983795881271362,0.5076711177825928,0.49451249837875366,0.5076711177825928,0.49451249837875366,54.15122604370117,0.0223016869276762,17,0.0004960884129723872,1.4382727146148682
2260.887939453125,2243.328857421875,17.559085845947266,0.5009586215019226,1.5079827308654785,0.5077005624771118,0.4942639172077179,0.5077005624771118,0.4942639172077179,54.126461029052734,0.024822469800710678,18,0.0004956160945553504,1.4340238571166992
2228.40478515625,2211.1484375,17.256330490112305,0.49683454632759094,1.4639278650283813,0.5077077150344849,0.49391594529151917,0.5077077150344849,0.49391594529151917,54.101924896240234,0.027430368587374687,19,0.0004951171157188761,1.4550645351409912
2194.251953125,2177.255859375,16.99599838256836,0.49558061361312866,1.416877031326294,0.5075988173484802,0.49359795451164246,0.5075988173484802,0.49359795451164246,54.077632904052734,0.030114468187093735,20,0.0004945915311816169,1.5182244777679443
2161.582275390625,2144.60107421875,16.981250762939453,0.4914703369140625,1.4303687810897827,0.507488489151001,0.4931797981262207,0.507488489151001,0.4931797981262207,54.053592681884766,0.032865192741155624,21,0.00049403939857984,1.5070130825042725
2131.154296875,2114.24951171875,16.904861450195312,0.48985886573791504,1.4215370416641235,0.507401168346405,0.49284863471984863,0.507401168346405,0.49284863471984863,54.029808044433594,0.03568001464009285,22,0.0004934607784611071,1.4934020042419434
2100.337890625,2082.960693359375,17.377079010009766,0.48954176902770996,1.517248511314392,0.5073102712631226,0.49267295002937317,0.5073102712631226,0.49267295002937317,54.00627899169922,0.038554638624191284,23,0.0004928557342776348,1.4541640281677246
