total_loss,recon_loss,contrast_loss,smooth_loss,global_contrast,gate_spatial_mean,gate_expr_mean,spatial_weight,expr_weight,px_r_mean,px_r_std,epoch,lr,time
1405.7802734375,1352.517822265625,53.26239776611328,1.737597107887268,3.5886425971984863,0.4611836075782776,0.4504927098751068,0.4611836075782776,0.4504927098751068,53.3327751159668,0.38974738121032715,41,0.0009550718739782986,1.8985393047332764
1404.18359375,1351.266357421875,52.91719436645508,1.6960546970367432,3.5956649780273438,0.46052801609039307,0.4497479200363159,0.46052801609039307,0.4497479200363159,53.305973052978516,0.4127148389816284,42,0.0009528893909706794,1.8733043670654297
1401.0479736328125,1348.9476318359375,52.100372314453125,1.6283735036849976,3.5816636085510254,0.4600990116596222,0.44933030009269714,0.4600990116596222,0.44933030009269714,53.27824401855469,0.4363528788089752,43,0.0009506577918440856,1.8779611587524414
1399.427734375,1347.41259765625,52.015159606933594,1.6183607578277588,3.583155632019043,0.45971211791038513,0.44895312190055847,0.45971211791038513,0.44895312190055847,53.24925231933594,0.46072718501091003,44,0.000948377321318509,1.8763556480407715
1397.30078125,1346.041259765625,51.25957107543945,1.5335584878921509,3.5923986434936523,0.4590432941913605,0.4483264088630676,0.4590432941913605,0.4483264088630676,53.219200134277344,0.4857056140899658,45,0.0009460482294732416,1.8893015384674072
1395.3701171875,1344.8486328125,50.52147674560547,1.4856789112091064,3.5664687156677246,0.4580504596233368,0.44737961888313293,0.4580504596233368,0.44737961888313293,53.18742752075195,0.5112772583961487,46,0.0009436707717194508,1.8756182193756104
1395.5931396484375,1344.8814697265625,50.71172332763672,1.451536774635315,3.619635581970215,0.4569803476333618,0.44642186164855957,0.4569803476333618,0.44642186164855957,53.1545295715332,0.5373150110244751,47,0.0009412452087721706,1.906034231185913
1394.451904296875,1344.6412353515625,49.810646057128906,1.3780492544174194,3.603015661239624,0.4563389718532562,0.44588473439216614,0.4563389718532562,0.44588473439216614,53.12117004394531,0.5635378956794739,48,0.000938771806621712,1.8463718891143799
1393.11669921875,1344.666748046875,48.45001220703125,1.328771948814392,3.5162293910980225,0.4563186764717102,0.44611668586730957,0.4563186764717102,0.44611668586730957,53.08720016479492,0.589988648891449,49,0.0009362508365044934,1.8847639560699463
1390.8800048828125,1344.251953125,46.628028869628906,1.2639323472976685,3.3988704681396484,0.4567209482192993,0.44683974981307983,0.4567209482192993,0.44683974981307983,53.05309295654297,0.6164477467536926,50,0.0009336825748732968,1.8811216354370117
1390.3609619140625,1344.085205078125,46.275726318359375,1.2482813596725464,3.37929105758667,0.4571194350719452,0.4476940929889679,0.4571194350719452,0.4476940929889679,53.01911163330078,0.6427433490753174,51,0.0009310673033669517,1.8644084930419922
1391.05126953125,1343.8912353515625,47.16002655029297,1.208759069442749,3.5072431564331055,0.45759034156799316,0.4488005042076111,0.45759034156799316,0.4488005042076111,52.985599517822266,0.6686630249023438,52,0.0009284053087794505,1.8716952800750732
1388.6553955078125,1343.436767578125,45.218650817871094,1.149067759513855,3.3727970123291016,0.45824331045150757,0.45003238320350647,0.45824331045150757,0.45003238320350647,52.95204544067383,0.6945204734802246,53,0.0009256968830284974,1.8505496978759766
1384.8880615234375,1343.11962890625,41.76838684082031,1.100831389427185,3.07600736618042,0.45938777923583984,0.4517376124858856,0.45938777923583984,0.4517376124858856,52.91943359375,0.7196788787841797,54,0.0009229423231234972,1.879798412322998
1384.75146484375,1342.8841552734375,41.867313385009766,1.1033101081848145,3.083420991897583,0.46096858382225037,0.45390206575393677,0.46096858382225037,0.45390206575393677,52.88847732543945,0.743629515171051,55,0.0009201419311329846,1.8953030109405518
1382.921875,1342.6968994140625,40.2249870300293,1.064245581626892,2.9582529067993164,0.4625724256038666,0.4561117887496948,0.4625724256038666,0.4561117887496948,52.85752868652344,0.7675180435180664,56,0.0009172960141514989,1.8781335353851318
1379.545166015625,1342.26220703125,37.28297805786133,1.0474544763565063,2.6808433532714844,0.4643875062465668,0.45863425731658936,0.4643875062465668,0.45863425731658936,52.8255615234375,0.7919466495513916,57,0.0009144048842659077,1.8625004291534424
1378.2645263671875,1341.9691162109375,36.29535675048828,1.0167312622070312,2.612804412841797,0.466101735830307,0.4610867202281952,0.466101735830307,0.4610867202281952,52.79293441772461,0.8166862726211548,58,0.0009114688585211832,2.1785829067230225
1376.108642578125,1341.6024169921875,34.50621032714844,1.0017104148864746,2.448910713195801,0.4676121175289154,0.46342360973358154,0.4676121175289154,0.46342360973358154,52.75973892211914,0.8416645526885986,59,0.0009084882588856339,1.8653898239135742
1375.775146484375,1341.356201171875,34.41889190673828,0.974479615688324,2.467409610748291,0.46907007694244385,0.46580275893211365,0.46907007694244385,0.46580275893211365,52.728702545166016,0.8650751113891602,60,0.0009054634122155986,1.9007465839385986
1374.322021484375,1341.408447265625,32.91354751586914,0.9613537788391113,2.33000111579895,0.47031280398368835,0.46790215373039246,0.47031280398368835,0.46790215373039246,52.69802474975586,0.888176441192627,61,0.0009023946502196013,1.8884892463684082
1373.2041015625,1341.1795654296875,32.024539947509766,0.9366424083709717,2.2658114433288574,0.4715005159378052,0.47006887197494507,0.4715005159378052,0.47006887197494507,52.6665153503418,0.9117258787155151,62,0.0008992823094219767,1.8800225257873535
1371.45947265625,1341.1048583984375,30.354610443115234,0.9427196383476257,2.0927412509918213,0.47253498435020447,0.4723038077354431,0.47253498435020447,0.4723038077354431,52.63343048095703,0.9360766410827637,63,0.0008961267311259662,1.879704475402832
1370.415771484375,1340.863525390625,29.552202224731445,0.9546542167663574,2.000566005706787,0.47300177812576294,0.4742322266101837,0.47300177812576294,0.4742322266101837,52.59952163696289,0.9607932567596436,64,0.0008929282613762903,1.8914763927459717
1371.8094482421875,1340.5439453125,31.265525817871094,0.9809144735336304,2.1456382274627686,0.47292792797088623,0.4756533205509186,0.47292792797088623,0.4756533205509186,52.56813430786133,0.9837172627449036,65,0.0008896872509212002,1.8978550434112549
1369.1502685546875,1340.2657470703125,28.884536743164062,0.9583736062049866,1.9300800561904907,0.4731338918209076,0.4766363799571991,0.4731338918209076,0.4766363799571991,52.53623962402344,1.006880283355713,66,0.0008864040551740152,1.8681437969207764
1368.7679443359375,1340.0030517578125,28.76491355895996,0.9614101052284241,1.9150811433792114,0.47346532344818115,0.4778601825237274,0.47346532344818115,0.4778601825237274,52.501976013183594,1.0311734676361084,67,0.0008830790341741476,1.886228322982788
1367.3082275390625,1339.6676025390625,27.640657424926758,0.9355362057685852,1.8285294771194458,0.47398945689201355,0.47885897755622864,0.47398945689201355,0.47885897755622864,52.467464447021484,1.0555037260055542,68,0.000879712552547619,1.882777452468872
1368.1158447265625,1339.385498046875,28.730361938476562,0.881877601146698,1.9911586046218872,0.47420910000801086,0.47954267263412476,0.47420910000801086,0.47954267263412476,52.43550109863281,1.0780792236328125,69,0.0008763049794670771,1.8855605125427246
1365.45751953125,1339.192138671875,26.26542091369629,0.8355600237846375,1.7909821271896362,0.4746062457561493,0.48004329204559326,0.4746062457561493,0.48004329204559326,52.40361022949219,1.1005265712738037,70,0.0008728566886113098,1.8622972965240479
1367.2099609375,1339.072021484375,28.13798713684082,0.8084327578544617,2.0053658485412598,0.4753279387950897,0.4805906414985657,0.4753279387950897,0.4805906414985657,52.372615814208984,1.1223323345184326,71,0.000869368058124268,1.852607250213623
1366.7296142578125,1338.848388671875,27.881193161010742,0.7636530995368958,2.0244662761688232,0.4755854904651642,0.4808829724788666,0.4755854904651642,0.4808829724788666,52.34267807006836,1.143394947052002,72,0.0008658394705735983,1.8887042999267578
1363.96484375,1338.50927734375,25.455533981323242,0.7400487065315247,1.8055047988891602,0.47558921575546265,0.48100635409355164,0.47558921575546265,0.48100635409355164,52.312469482421875,1.164565086364746,73,0.0008622713129086888,1.8776297569274902
1371.5550537109375,1338.441162109375,33.11385726928711,0.7401203513145447,2.571265459060669,0.4759000837802887,0.48146459460258484,0.4759000837802887,0.48146459460258484,52.28489685058594,1.1839103698730469,74,0.0008586639764182372,1.8799152374267578
1377.9600830078125,1338.1837158203125,39.776424407958984,0.7193110585212708,3.258331298828125,0.47623029351234436,0.481970876455307,0.47623029351234436,0.481970876455307,52.25978088378906,1.2015472650527954,75,0.0008550178566873405,1.8914318084716797
1367.0931396484375,1337.7530517578125,29.340072631835938,0.7192622423171997,2.214745044708252,0.4765477776527405,0.4824490249156952,0.4765477776527405,0.4824490249156952,52.236663818359375,1.2178009748458862,76,0.0008513333535541156,1.8708453178405762
1362.584228515625,1337.4150390625,25.169185638427734,0.7086358666419983,1.8082828521728516,0.47688037157058716,0.4829057455062866,0.47688037157058716,0.4829057455062866,52.212398529052734,1.2347842454910278,77,0.0008476108710658509,1.8554458618164062
1362.4429931640625,1336.837646484375,25.60529327392578,0.6922911405563354,1.8682382106781006,0.4770102798938751,0.4830890893936157,0.4770102798938751,0.4830890893936157,52.18780517578125,1.251966118812561,78,0.0008438508174347005,1.8945958614349365
1361.56884765625,1336.5411376953125,25.027740478515625,0.6936873197555542,1.8090866804122925,0.47715866565704346,0.48338785767555237,0.47715866565704346,0.48338785767555237,52.16244888305664,1.2696008682250977,79,0.0008400536049929166,1.886693000793457
1361.1307373046875,1336.14599609375,24.98470115661621,0.7050831913948059,1.7933869361877441,0.47765836119651794,0.4842052757740021,0.47765836119651794,0.4842052757740021,52.138248443603516,1.2864340543746948,80,0.0008362196501476343,1.9085955619812012
1360.7213134765625,1335.71484375,25.00645637512207,0.703959584236145,1.7966861724853516,0.4782477617263794,0.48486945033073425,0.4782477617263794,0.48486945033073425,52.114681243896484,1.302819013595581,81,0.0008323493733352072,1.8719544410705566
1359.28369140625,1335.2982177734375,23.98542022705078,0.695408821105957,1.7031331062316895,0.47869226336479187,0.4852586090564728,0.47869226336479187,0.4852586090564728,52.09016418457031,1.3197849988937378,82,0.0008284431989751018,1.8632822036743164
1359.0146484375,1334.912109375,24.102514266967773,0.6730263829231262,1.7372249364852905,0.4786001741886139,0.48488470911979675,0.4786001741886139,0.48488470911979675,52.06517791748047,1.3370126485824585,83,0.000824501555423355,1.8886754512786865
1357.4110107421875,1334.4476318359375,22.963354110717773,0.6487858891487122,1.6475496292114258,0.4786321520805359,0.4847565293312073,0.4786321520805359,0.4847565293312073,52.039955139160156,1.3543424606323242,84,0.0008205248749256009,1.8625168800354004
1356.46533203125,1333.4884033203125,22.97696304321289,0.6701335906982422,1.6275627613067627,0.4793117940425873,0.4852370619773865,0.4793117940425873,0.4852370619773865,52.013710021972656,1.3722690343856812,85,0.000816513593569669,1.89634370803833
1355.5867919921875,1332.740966796875,22.845773696899414,0.6443570852279663,1.6402204036712646,0.4801904857158661,0.48582330346107483,0.4801904857158661,0.48582330346107483,51.98759841918945,1.3900574445724487,86,0.0008124681512377632,2.224764108657837
1354.30615234375,1331.66650390625,22.63962745666504,0.6576453447341919,1.606317400932312,0.48056548833847046,0.48592305183410645,0.48056548833847046,0.48592305183410645,51.96129608154297,1.4079170227050781,87,0.000808388991558223,1.8823857307434082
1352.947998046875,1330.3704833984375,22.577545166015625,0.6604664921760559,1.5972880125045776,0.4803297519683838,0.4855998158454895,0.4803297519683838,0.4855998158454895,51.93544006347656,1.425439715385437,88,0.0008042765618568752,1.877509593963623
1351.347412109375,1328.798095703125,22.54930877685547,0.6671620607376099,1.587768793106079,0.4803294241428375,0.4855460822582245,0.4803294241428375,0.4855460822582245,51.909488677978516,1.4429529905319214,89,0.0008001313131079794,1.9076824188232422
1348.772705078125,1326.0555419921875,22.71721649169922,0.6842583417892456,1.5874632596969604,0.4809805452823639,0.4860132336616516,0.4809805452823639,0.4860132336616516,51.88372802734375,1.4602909088134766,90,0.0007959536998847737,1.8861055374145508
1346.3997802734375,1323.5245361328125,22.87527084350586,0.7196576595306396,1.5678695440292358,0.4815608561038971,0.4864037334918976,0.4815608561038971,0.4864037334918976,51.857933044433594,1.4775826930999756,91,0.0007917441803096255,1.9023313522338867
1343.5316162109375,1320.01416015625,23.51750946044922,0.7517642974853516,1.5999865531921387,0.4814179241657257,0.4862755835056305,0.4814179241657257,0.4862755835056305,51.83262634277344,1.4945014715194702,92,0.0007875032160037932,1.9340169429779053
1340.234619140625,1315.9404296875,24.294200897216797,0.7975008487701416,1.631919264793396,0.48084956407546997,0.4858079254627228,0.48084956407546997,0.4858079254627228,51.807647705078125,1.5111371278762817,93,0.0007832312720368042,1.89125657081604
1336.08984375,1311.2301025390625,24.85976791381836,0.837864100933075,1.6481126546859741,0.48059919476509094,0.48532870411872864,0.48059919476509094,0.48532870411872864,51.78292465209961,1.5275310277938843,94,0.0007789288168754548,1.9377305507659912
1331.49755859375,1306.338623046875,25.158937454223633,0.8987658619880676,1.617127776145935,0.48075148463249207,0.4849790930747986,0.48075148463249207,0.4849790930747986,51.757511138916016,1.5442262887954712,95,0.0007745963223324379,1.893676996231079
1327.5777587890625,1301.0028076171875,26.574893951416016,0.9603917598724365,1.697097659111023,0.4809470772743225,0.48471617698669434,0.4809470772743225,0.48471617698669434,51.7325325012207,1.5605510473251343,96,0.0007702342635146028,1.900974988937378
1323.1932373046875,1295.6162109375,27.57699966430664,1.049202799797058,1.7084972858428955,0.48031526803970337,0.4842289090156555,0.48031526803970337,0.4842289090156555,51.70747375488281,1.5768027305603027,97,0.000765843118770855,1.8741180896759033
1318.327392578125,1290.7879638671875,27.53939437866211,1.1394187211990356,1.6145206689834595,0.4791417419910431,0.483614981174469,0.4791417419910431,0.483614981174469,51.682106018066406,1.5930787324905396,98,0.0007614233696396991,1.8995640277862549
1313.8114013671875,1285.8609619140625,27.950397491455078,1.1438907384872437,1.651149034500122,0.47864601016044617,0.4832931160926819,0.47864601016044617,0.4832931160926819,51.65713119506836,1.609002947807312,99,0.0007569755007964334,1.8992507457733154
1310.385986328125,1282.048095703125,28.337860107421875,1.2137283086776733,1.6200575828552246,0.47867551445961,0.48321816325187683,0.47867551445961,0.48321816325187683,51.632144927978516,1.62479567527771,100,0.0007524999999999996,1.8647301197052002
1305.88916015625,1278.4927978515625,27.39635467529297,1.1362056732177734,1.6034297943115234,0.47942325472831726,0.4830952286720276,0.47942325472831726,0.4830952286720276,51.60810470581055,1.6399263143539429,101,0.0007479973580394943,1.9220209121704102
1303.1094970703125,1275.7586669921875,27.350807189941406,1.1336127519607544,1.6014678478240967,0.4800269305706024,0.4826839566230774,0.4800269305706024,0.4826839566230774,51.584556579589844,1.6546621322631836,102,0.0007434680686803487,1.8824021816253662
1299.009765625,1272.3004150390625,26.70938491821289,1.1008002758026123,1.5701382160186768,0.48037365078926086,0.4823859930038452,0.48037365078926086,0.4823859930038452,51.56140899658203,1.669055461883545,103,0.0007389126286101815,1.8961703777313232
1296.4322509765625,1269.9788818359375,26.45334243774414,1.075435996055603,1.5698983669281006,0.4809790849685669,0.4820346534252167,0.4809790849685669,0.4820346534252167,51.53800964355469,1.6834648847579956,104,0.0007343315373843313,1.9022018909454346
1294.8082275390625,1268.21533203125,26.592864990234375,1.0148494243621826,1.6444370746612549,0.48217707872390747,0.4818686842918396,0.48217707872390747,0.4818686842918396,51.515045166015625,1.6975280046463013,105,0.0007297252973710753,1.8975703716278076
1291.6541748046875,1266.360595703125,25.293556213378906,0.9667889475822449,1.5625666379928589,0.4828607738018036,0.4817993640899658,0.4828607738018036,0.4817993640899658,51.49263000488281,1.711181879043579,106,0.0007250944136965387,1.8924338817596436
1290.15625,1264.8460693359375,25.310218811035156,0.9134015440940857,1.6176202297210693,0.48310938477516174,0.4813317656517029,0.48310938477516174,0.4813317656517029,51.469974517822266,1.7248746156692505,107,0.0007204393941893019,1.8783009052276611
1289.4693603515625,1264.133056640625,25.336307525634766,0.8712897896766663,1.6623411178588867,0.48341336846351624,0.4806380867958069,0.48341336846351624,0.4806380867958069,51.448143005371094,1.7380282878875732,108,0.0007157607493247106,1.911790370941162
1287.609375,1262.8863525390625,24.72307586669922,0.8477123975753784,1.6245951652526855,0.4836116433143616,0.4802696108818054,0.4836116433143616,0.4802696108818054,51.42686462402344,1.7508044242858887,109,0.0007110589921688983,1.9025108814239502
1286.263427734375,1262.335205078125,23.92827033996582,0.8456869125366211,1.547140121459961,0.48401787877082825,0.4802579879760742,0.48401787877082825,0.4802579879760742,51.405887603759766,1.7633475065231323,110,0.0007063346383225208,1.9174857139587402
1285.145751953125,1261.52734375,23.61837387084961,0.7857236862182617,1.5761137008666992,0.48477956652641296,0.48016029596328735,0.48477956652641296,0.48016029596328735,51.385894775390625,1.7752916812896729,111,0.0007015882058642161,1.9111518859863281
1285.3826904296875,1261.80517578125,23.577470779418945,0.7543030381202698,1.6034440994262695,0.48502933979034424,0.4798298478126526,0.48502933979034424,0.4798298478126526,51.36637878417969,1.786931037902832,112,0.0006968202152937907,1.9168667793273926
1283.638916015625,1260.445556640625,23.19331169128418,0.7759040594100952,1.5434271097183228,0.4847796559333801,0.47955843806266785,0.4847796559333801,0.47955843806266785,51.346614837646484,1.798656702041626,113,0.000692031189475141,1.870220422744751
1283.2607421875,1260.552490234375,22.708297729492188,0.7322317361831665,1.538597822189331,0.48473235964775085,0.47959014773368835,0.48473235964775085,0.47959014773368835,51.32767868041992,1.8098844289779663,114,0.0006872216535789155,2.203862428665161
1282.041259765625,1259.923095703125,22.118133544921875,0.7072933912277222,1.504520058631897,0.4849391281604767,0.47960028052330017,0.4849391281604767,0.47960028052330017,51.307403564453125,1.8217835426330566,115,0.0006823921350249233,1.8804266452789307
1281.4605712890625,1259.810546875,21.649988174438477,0.6958762407302856,1.4691225290298462,0.4853132367134094,0.4796787202358246,0.4853132367134094,0.4796787202358246,51.28716278076172,1.8336371183395386,116,0.0006775431634242984,1.9094908237457275
1281.8597412109375,1259.0693359375,22.790382385253906,0.7171832919120789,1.5618549585342407,0.48555052280426025,0.4798535108566284,0.48555052280426025,0.4798535108566284,51.26832962036133,1.8446784019470215,117,0.0006726752705214191,1.9069597721099854
1281.6317138671875,1259.5494384765625,22.082290649414062,0.7027018070220947,1.505527138710022,0.48565831780433655,0.4798595607280731,0.48565831780433655,0.4798595607280731,51.2503776550293,1.8552144765853882,118,0.0006677889901355985,1.8494699001312256
1280.7318115234375,1258.5765380859375,22.15532684326172,0.6743797063827515,1.5411529541015625,0.48572057485580444,0.4798402190208435,0.48572057485580444,0.4798402190208435,51.23305892944336,1.865377426147461,119,0.0006628848581025445,1.8656189441680908
