[CondSCVI] Epoch 22/300 loss=3406.4918, reconstruction_loss=3396.3777, kl_local=42.4627, elbo=3438.8404 time=0.1s
[CondSCVI] Epoch 23/300 loss=3399.3160, reconstruction_loss=3389.2493, kl_local=40.3929, elbo=3429.6422 time=0.1s
[CondSCVI] Epoch 24/300 loss=3388.7005, reconstruction_loss=3378.6509, kl_local=38.5972, elbo=3417.2483 time=0.1s
[CondSCVI] Epoch 25/300 loss=3388.7844, reconstruction_loss=3378.6519, kl_local=37.3223, elbo=3415.9742 time=0.1s
[CondSCVI] Epoch 26/300 loss=3393.6394, reconstruction_loss=3383.5918, kl_local=35.5573, elbo=3419.1492 time=0.1s
[CondSCVI] Epoch 27/300 loss=3382.2998, reconstruction_loss=3372.5164, kl_local=33.3119, elbo=3405.8283 time=0.1s
[CondSCVI] Epoch 28/300 loss=3375.9509, reconstruction_loss=3366.2362, kl_local=31.8693, elbo=3398.1056 time=0.1s
[CondSCVI] Epoch 29/300 loss=3384.0568, reconstruction_loss=3374.4337, kl_local=30.4523, elbo=3404.8860 time=0.1s
[CondSCVI] Epoch 30/300 loss=3377.3577, reconstruction_loss=3367.1192, kl_local=31.3014, elbo=3398.4207 time=0.1s
[CondSCVI] Epoch 31/300 loss=3361.2889, reconstruction_loss=3350.7578, kl_local=31.1371, elbo=3381.8949 time=0.1s
[CondSCVI] Epoch 32/300 loss=3372.8751, reconstruction_loss=3362.3780, kl_local=30.0530, elbo=3392.4309 time=0.1s
[CondSCVI] Epoch 33/300 loss=3369.7274, reconstruction_loss=3359.0916, kl_local=29.5096, elbo=3388.6013 time=0.1s
[CondSCVI] Epoch 34/300 loss=3368.8553, reconstruction_loss=3358.8054, kl_local=27.0566, elbo=3385.8621 time=0.1s
[CondSCVI] Epoch 35/300 loss=3377.2556, reconstruction_loss=3367.0785, kl_local=26.5947, elbo=3393.6732 time=0.1s
[CondSCVI] Epoch 36/300 loss=3371.4001, reconstruction_loss=3360.7828, kl_local=26.9694, elbo=3387.7523 time=0.1s
[CondSCVI] Epoch 37/300 loss=3362.4524, reconstruction_loss=3352.1357, kl_local=25.4860, elbo=3377.6216 time=0.1s
[CondSCVI] Epoch 38/300 loss=3378.7054, reconstruction_loss=3368.7378, kl_local=23.9613, elbo=3392.6990 time=0.1s
[CondSCVI] Epoch 39/300 loss=3373.7747, reconstruction_loss=3363.1027, kl_local=24.9867, elbo=3388.0893 time=0.1s
[CondSCVI] Epoch 40/300 loss=3361.8382, reconstruction_loss=3351.1895, kl_local=24.3052, elbo=3375.4947 time=0.1s
[CondSCVI] Epoch 41/300 loss=3364.4193, reconstruction_loss=3353.4572, kl_local=24.3950, elbo=3377.8522 time=0.1s
[CondSCVI] Epoch 42/300 loss=3357.5829, reconstruction_loss=3346.5408, kl_local=23.9857, elbo=3370.5265 time=0.1s
[CondSCVI] Epoch 43/300 loss=3358.3851, reconstruction_loss=3347.4551, kl_local=23.1798, elbo=3370.6351 time=0.1s
[CondSCVI] Epoch 44/300 loss=3361.0042, reconstruction_loss=3349.4572, kl_local=23.9209, elbo=3373.3780 time=0.1s
[CondSCVI] Epoch 45/300 loss=3345.7683, reconstruction_loss=3333.5406, kl_local=24.7642, elbo=3358.3048 time=0.1s
[CondSCVI] Epoch 46/300 loss=3361.2386, reconstruction_loss=3349.6615, kl_local=22.9370, elbo=3372.5985 time=0.1s
[CondSCVI] Epoch 47/300 loss=3366.7074, reconstruction_loss=3356.2661, kl_local=20.2379, elbo=3376.5041 time=0.1s
[CondSCVI] Epoch 48/300 loss=3360.3050, reconstruction_loss=3349.1852, kl_local=21.0940, elbo=3370.2792 time=0.1s
[CondSCVI] Epoch 49/300 loss=3348.1304, reconstruction_loss=3336.4435, kl_local=21.7155, elbo=3358.1590 time=0.1s
[CondSCVI] Epoch 50/300 loss=3352.1038, reconstruction_loss=3340.5526, kl_local=21.0290, elbo=3361.5815 time=0.1s
[CondSCVI] Epoch 51/300 loss=3359.9362, reconstruction_loss=3348.4609, kl_local=20.4795, elbo=3368.9404 time=0.1s
[CondSCVI] Epoch 52/300 loss=3364.7327, reconstruction_loss=3354.0441, kl_local=18.7038, elbo=3372.7479 time=0.1s
[CondSCVI] Epoch 53/300 loss=3345.5917, reconstruction_loss=3334.8550, kl_local=18.4281, elbo=3353.2831 time=0.1s
[CondSCVI] Epoch 54/300 loss=3355.1465, reconstruction_loss=3344.1694, kl_local=18.4867, elbo=3362.6561 time=0.1s
[CondSCVI] Epoch 55/300 loss=3344.0257, reconstruction_loss=3332.4885, kl_local=19.0739, elbo=3351.5625 time=0.1s
[CondSCVI] Epoch 56/300 loss=3347.5491, reconstruction_loss=3336.2793, kl_local=18.2987, elbo=3354.5779 time=0.1s
[CondSCVI] Epoch 57/300 loss=3336.4280, reconstruction_loss=3325.3965, kl_local=17.5911, elbo=3342.9875 time=0.1s
[CondSCVI] Epoch 58/300 loss=3363.3051, reconstruction_loss=3352.0545, kl_local=17.6276, elbo=3369.6820 time=0.1s
[CondSCVI] Epoch 59/300 loss=3344.1482, reconstruction_loss=3332.9932, kl_local=17.1795, elbo=3350.1727 time=0.1s
[CondSCVI] Epoch 60/300 loss=3330.2220, reconstruction_loss=3318.6111, kl_local=17.5811, elbo=3336.1921 time=0.1s
[CondSCVI] Epoch 61/300 loss=3345.4585, reconstruction_loss=3332.9941, kl_local=18.5594, elbo=3351.5535 time=0.1s
[CondSCVI] Epoch 62/300 loss=3342.5559, reconstruction_loss=3329.6176, kl_local=18.9539, elbo=3348.5714 time=0.1s
[CondSCVI] Epoch 63/300 loss=3339.6622, reconstruction_loss=3328.0790, kl_local=16.6999, elbo=3344.7789 time=0.1s
[CondSCVI] Epoch 64/300 loss=3342.3544, reconstruction_loss=3331.2022, kl_local=15.8226, elbo=3347.0248 time=0.1s
[CondSCVI] Epoch 65/300 loss=3323.5725, reconstruction_loss=3312.6591, kl_local=15.2441, elbo=3327.9032 time=0.1s
[CondSCVI] Epoch 66/300 loss=3321.3293, reconstruction_loss=3310.1971, kl_local=15.3093, elbo=3325.5064 time=0.1s
[CondSCVI] Epoch 67/300 loss=3326.4112, reconstruction_loss=3314.2914, kl_local=16.4186, elbo=3330.7101 time=0.1s
[CondSCVI] Epoch 68/300 loss=3312.7084, reconstruction_loss=3300.9385, kl_local=15.7076, elbo=3316.6462 time=0.1s
[CondSCVI] Epoch 69/300 loss=3316.7582, reconstruction_loss=3305.1469, kl_local=15.2713, elbo=3320.4182 time=0.1s
[CondSCVI] Epoch 70/300 loss=3293.8914, reconstruction_loss=3282.6274, kl_local=14.5998, elbo=3297.2272 time=0.1s
[CondSCVI] Epoch 71/300 loss=3300.5607, reconstruction_loss=3289.6233, kl_local=13.9748, elbo=3303.5981 time=0.1s
[CondSCVI] Epoch 72/300 loss=3323.0509, reconstruction_loss=3311.7502, kl_local=14.2377, elbo=3325.9879 time=0.1s
[CondSCVI] Epoch 73/300 loss=3308.0206, reconstruction_loss=3296.6061, kl_local=14.1807, elbo=3310.7868 time=0.1s
[CondSCVI] Epoch 74/300 loss=3295.5510, reconstruction_loss=3282.8895, kl_local=15.5166, elbo=3298.4061 time=0.1s
[CondSCVI] Epoch 75/300 loss=3284.5628, reconstruction_loss=3272.6225, kl_local=14.4385, elbo=3287.0610 time=0.1s
[CondSCVI] Epoch 76/300 loss=3293.0915, reconstruction_loss=3281.6861, kl_local=13.6061, elbo=3295.2922 time=0.1s
[CondSCVI] Epoch 77/300 loss=3297.3814, reconstruction_loss=3286.1811, kl_local=13.1883, elbo=3299.3694 time=0.1s
[CondSCVI] Epoch 78/300 loss=3286.5911, reconstruction_loss=3275.7188, kl_local=12.6358, elbo=3288.3546 time=0.1s
[CondSCVI] Epoch 79/300 loss=3277.0788, reconstruction_loss=3264.6184, kl_local=14.2952, elbo=3278.9136 time=0.1s
[CondSCVI] Epoch 80/300 loss=3278.1211, reconstruction_loss=3264.4814, kl_local=15.4532, elbo=3279.9346 time=0.1s
[CondSCVI] Epoch 81/300 loss=3284.0587, reconstruction_loss=3271.9706, kl_local=13.5271, elbo=3285.4977 time=0.1s
[CondSCVI] Epoch 82/300 loss=3274.0548, reconstruction_loss=3261.4887, kl_local=13.8875, elbo=3275.3762 time=0.1s
[CondSCVI] Epoch 83/300 loss=3271.7179, reconstruction_loss=3259.2153, kl_local=13.6490, elbo=3272.8644 time=0.1s
[CondSCVI] Epoch 84/300 loss=3269.8701, reconstruction_loss=3256.9819, kl_local=13.9025, elbo=3270.8845 time=0.1s
[CondSCVI] Epoch 85/300 loss=3266.4302, reconstruction_loss=3253.7734, kl_local=13.4903, elbo=3267.2638 time=0.1s
[CondSCVI] Epoch 86/300 loss=3270.7263, reconstruction_loss=3257.1162, kl_local=14.3375, elbo=3271.4537 time=0.1s
[CondSCVI] Epoch 87/300 loss=3265.5165, reconstruction_loss=3253.3843, kl_local=12.6340, elbo=3266.0183 time=0.1s
[CondSCVI] Epoch 88/300 loss=3264.3891, reconstruction_loss=3252.2302, kl_local=12.5142, elbo=3264.7443 time=0.1s
[CondSCVI] Epoch 89/300 loss=3269.9186, reconstruction_loss=3256.9494, kl_local=13.1990, elbo=3270.1484 time=0.1s
[CondSCVI] Epoch 90/300 loss=3259.3998, reconstruction_loss=3246.4767, kl_local=13.0040, elbo=3259.4807 time=0.1s
[CondSCVI] Epoch 91/300 loss=3257.4453, reconstruction_loss=3244.4816, kl_local=12.9638, elbo=3257.4453 time=0.1s
[CondSCVI] Epoch 92/300 loss=3259.0243, reconstruction_loss=3245.8707, kl_local=13.1537, elbo=3259.0243 time=0.1s
[CondSCVI] Epoch 93/300 loss=3242.5374, reconstruction_loss=3230.0289, kl_local=12.5084, elbo=3242.5374 time=0.1s
[CondSCVI] Epoch 94/300 loss=3255.3171, reconstruction_loss=3242.9452, kl_local=12.3719, elbo=3255.3171 time=0.1s
[CondSCVI] Epoch 95/300 loss=3254.7713, reconstruction_loss=3242.3581, kl_local=12.4131, elbo=3254.7713 time=0.3s
[CondSCVI] Epoch 96/300 loss=3257.6166, reconstruction_loss=3244.2770, kl_local=13.3397, elbo=3257.6166 time=0.1s
[CondSCVI] Epoch 97/300 loss=3250.2685, reconstruction_loss=3237.6227, kl_local=12.6458, elbo=3250.2685 time=0.1s
[CondSCVI] Epoch 98/300 loss=3251.5389, reconstruction_loss=3239.4736, kl_local=12.0654, elbo=3251.5389 time=0.1s
[CondSCVI] Epoch 99/300 loss=3256.7053, reconstruction_loss=3244.2746, kl_local=12.4307, elbo=3256.7053 time=0.1s
[CondSCVI] Epoch 100/300 loss=3262.3921, reconstruction_loss=3249.2796, kl_local=13.1125, elbo=3262.3921 time=0.1s
[CondSCVI] Epoch 101/300 loss=3260.9083, reconstruction_loss=3248.1054, kl_local=12.8029, elbo=3260.9083 time=0.1s
[CondSCVI] Epoch 102/300 loss=3260.3020, reconstruction_loss=3248.6378, kl_local=11.6642, elbo=3260.3020 time=0.1s
[CondSCVI] Epoch 103/300 loss=3263.6808, reconstruction_loss=3251.7866, kl_local=11.8942, elbo=3263.6808 time=0.1s
[CondSCVI] Epoch 104/300 loss=3250.2543, reconstruction_loss=3237.2994, kl_local=12.9548, elbo=3250.2543 time=0.1s
[CondSCVI] Epoch 105/300 loss=3240.1302, reconstruction_loss=3227.2084, kl_local=12.9218, elbo=3240.1302 time=0.1s
[CondSCVI] Epoch 106/300 loss=3241.2061, reconstruction_loss=3229.2185, kl_local=11.9877, elbo=3241.2061 time=0.1s
[CondSCVI] Epoch 107/300 loss=3236.3197, reconstruction_loss=3224.0304, kl_local=12.2892, elbo=3236.3197 time=0.1s
[CondSCVI] Epoch 108/300 loss=3240.9225, reconstruction_loss=3228.7959, kl_local=12.1267, elbo=3240.9225 time=0.1s
[CondSCVI] Epoch 109/300 loss=3249.4250, reconstruction_loss=3237.6730, kl_local=11.7520, elbo=3249.4250 time=0.1s
[CondSCVI] Epoch 110/300 loss=3242.4749, reconstruction_loss=3230.3473, kl_local=12.1278, elbo=3242.4749 time=0.1s
[CondSCVI] Epoch 111/300 loss=3235.6754, reconstruction_loss=3223.5769, kl_local=12.0986, elbo=3235.6754 time=0.1s
[CondSCVI] Epoch 112/300 loss=3248.1236, reconstruction_loss=3235.8261, kl_local=12.2975, elbo=3248.1236 time=0.1s
[CondSCVI] Epoch 113/300 loss=3238.2014, reconstruction_loss=3225.8155, kl_local=12.3859, elbo=3238.2014 time=0.1s
[CondSCVI] Epoch 114/300 loss=3245.1322, reconstruction_loss=3233.7721, kl_local=11.3601, elbo=3245.1322 time=0.1s
[CondSCVI] Epoch 115/300 loss=3237.2260, reconstruction_loss=3225.7105, kl_local=11.5156, elbo=3237.2260 time=0.1s
[CondSCVI] Epoch 116/300 loss=3237.9792, reconstruction_loss=3226.1428, kl_local=11.8365, elbo=3237.9792 time=0.1s
[CondSCVI] Epoch 117/300 loss=3242.9046, reconstruction_loss=3230.9003, kl_local=12.0044, elbo=3242.9046 time=0.1s
[CondSCVI] Epoch 118/300 loss=3225.4131, reconstruction_loss=3212.7669, kl_local=12.6462, elbo=3225.4131 time=0.1s
[CondSCVI] Epoch 119/300 loss=3237.9047, reconstruction_loss=3225.5094, kl_local=12.3953, elbo=3237.9047 time=0.1s
[CondSCVI] Epoch 120/300 loss=3239.4431, reconstruction_loss=3227.5658, kl_local=11.8773, elbo=3239.4431 time=0.1s
[CondSCVI] Epoch 121/300 loss=3232.7069, reconstruction_loss=3221.4680, kl_local=11.2389, elbo=3232.7069 time=0.1s
[CondSCVI] Epoch 122/300 loss=3223.7805, reconstruction_loss=3211.8459, kl_local=11.9346, elbo=3223.7805 time=0.1s
[CondSCVI] Epoch 123/300 loss=3216.1179, reconstruction_loss=3204.3055, kl_local=11.8125, elbo=3216.1179 time=0.1s
[CondSCVI] Epoch 124/300 loss=3233.3535, reconstruction_loss=3221.5489, kl_local=11.8046, elbo=3233.3535 time=0.1s
[CondSCVI] Epoch 125/300 loss=3235.1983, reconstruction_loss=3223.1465, kl_local=12.0518, elbo=3235.1983 time=0.1s
[CondSCVI] Epoch 126/300 loss=3220.2409, reconstruction_loss=3207.4800, kl_local=12.7609, elbo=3220.2409 time=0.1s
[CondSCVI] Epoch 127/300 loss=3220.4719, reconstruction_loss=3208.4099, kl_local=12.0619, elbo=3220.4719 time=0.1s
[CondSCVI] Epoch 128/300 loss=3235.7434, reconstruction_loss=3223.5705, kl_local=12.1729, elbo=3235.7434 time=0.1s
[CondSCVI] Epoch 129/300 loss=3204.3131, reconstruction_loss=3191.7556, kl_local=12.5575, elbo=3204.3131 time=0.1s
[CondSCVI] Epoch 130/300 loss=3219.6909, reconstruction_loss=3208.2526, kl_local=11.4384, elbo=3219.6909 time=0.1s
[CondSCVI] Epoch 131/300 loss=3228.2323, reconstruction_loss=3216.7769, kl_local=11.4554, elbo=3228.2323 time=0.1s
[CondSCVI] Epoch 132/300 loss=3234.5930, reconstruction_loss=3223.2012, kl_local=11.3918, elbo=3234.5930 time=0.1s
[CondSCVI] Epoch 133/300 loss=3202.6852, reconstruction_loss=3190.6611, kl_local=12.0240, elbo=3202.6852 time=0.1s
[CondSCVI] Epoch 134/300 loss=3218.0609, reconstruction_loss=3206.4515, kl_local=11.6094, elbo=3218.0609 time=0.1s
[CondSCVI] Epoch 135/300 loss=3224.8015, reconstruction_loss=3212.8162, kl_local=11.9854, elbo=3224.8015 time=0.1s
[CondSCVI] Epoch 136/300 loss=3211.7639, reconstruction_loss=3200.1446, kl_local=11.6191, elbo=3211.7639 time=0.1s
[CondSCVI] Epoch 137/300 loss=3202.7896, reconstruction_loss=3190.8525, kl_local=11.9372, elbo=3202.7896 time=0.1s
[CondSCVI] Epoch 138/300 loss=3211.9860, reconstruction_loss=3200.1772, kl_local=11.8088, elbo=3211.9860 time=0.1s
[CondSCVI] Epoch 139/300 loss=3216.3087, reconstruction_loss=3204.0903, kl_local=12.2183, elbo=3216.3087 time=0.1s
[CondSCVI] Epoch 140/300 loss=3199.0195, reconstruction_loss=3186.7132, kl_local=12.3064, elbo=3199.0195 time=0.1s
[CondSCVI] Epoch 141/300 loss=3198.6182, reconstruction_loss=3186.1496, kl_local=12.4687, elbo=3198.6182 time=0.1s
[CondSCVI] Epoch 142/300 loss=3204.6673, reconstruction_loss=3193.2919, kl_local=11.3754, elbo=3204.6673 time=0.1s
[CondSCVI] Epoch 143/300 loss=3199.6038, reconstruction_loss=3187.9693, kl_local=11.6345, elbo=3199.6038 time=0.1s
[CondSCVI] Epoch 144/300 loss=3204.5503, reconstruction_loss=3192.9048, kl_local=11.6455, elbo=3204.5503 time=0.1s
[CondSCVI] Epoch 145/300 loss=3197.8173, reconstruction_loss=3186.2044, kl_local=11.6128, elbo=3197.8173 time=0.1s
[CondSCVI] Epoch 146/300 loss=3203.1417, reconstruction_loss=3191.5415, kl_local=11.6003, elbo=3203.1417 time=0.1s
[CondSCVI] Epoch 147/300 loss=3193.5221, reconstruction_loss=3182.5795, kl_local=10.9426, elbo=3193.5221 time=0.1s
[CondSCVI] Epoch 148/300 loss=3213.3309, reconstruction_loss=3202.0414, kl_local=11.2896, elbo=3213.3309 time=0.1s
[CondSCVI] Epoch 149/300 loss=3210.8977, reconstruction_loss=3199.5451, kl_local=11.3526, elbo=3210.8977 time=0.1s
[CondSCVI] Epoch 150/300 loss=3205.2804, reconstruction_loss=3193.7781, kl_local=11.5023, elbo=3205.2804 time=0.1s
[CondSCVI] Epoch 151/300 loss=3218.7347, reconstruction_loss=3207.4979, kl_local=11.2368, elbo=3218.7347 time=0.1s
[CondSCVI] Epoch 152/300 loss=3190.7105, reconstruction_loss=3178.8132, kl_local=11.8973, elbo=3190.7105 time=0.1s
[CondSCVI] Epoch 153/300 loss=3197.0423, reconstruction_loss=3184.8113, kl_local=12.2310, elbo=3197.0423 time=0.1s
[CondSCVI] Epoch 154/300 loss=3203.5715, reconstruction_loss=3192.1613, kl_local=11.4102, elbo=3203.5715 time=0.1s
[CondSCVI] Epoch 155/300 loss=3189.9038, reconstruction_loss=3178.5934, kl_local=11.3104, elbo=3189.9038 time=0.1s
[CondSCVI] Epoch 156/300 loss=3200.0552, reconstruction_loss=3189.0536, kl_local=11.0017, elbo=3200.0552 time=0.1s
[CondSCVI] Epoch 157/300 loss=3186.9297, reconstruction_loss=3175.4512, kl_local=11.4785, elbo=3186.9297 time=0.1s
[CondSCVI] Epoch 158/300 loss=3187.6290, reconstruction_loss=3176.0728, kl_local=11.5561, elbo=3187.6290 time=0.1s
[CondSCVI] Epoch 159/300 loss=3189.7400, reconstruction_loss=3178.4943, kl_local=11.2457, elbo=3189.7400 time=0.1s
[CondSCVI] Epoch 160/300 loss=3188.2243, reconstruction_loss=3176.7423, kl_local=11.4821, elbo=3188.2243 time=0.1s
[CondSCVI] Epoch 161/300 loss=3194.5290, reconstruction_loss=3183.3445, kl_local=11.1845, elbo=3194.5290 time=0.1s
[CondSCVI] Epoch 162/300 loss=3201.4613, reconstruction_loss=3190.5276, kl_local=10.9338, elbo=3201.4613 time=0.1s
[CondSCVI] Epoch 163/300 loss=3200.5760, reconstruction_loss=3189.2619, kl_local=11.3141, elbo=3200.5760 time=0.1s
[CondSCVI] Epoch 164/300 loss=3183.4866, reconstruction_loss=3172.4385, kl_local=11.0482, elbo=3183.4866 time=0.1s
[CondSCVI] Epoch 165/300 loss=3188.9842, reconstruction_loss=3178.0755, kl_local=10.9086, elbo=3188.9842 time=0.1s
[CondSCVI] Epoch 166/300 loss=3190.3245, reconstruction_loss=3179.0044, kl_local=11.3202, elbo=3190.3245 time=0.1s
[CondSCVI] Epoch 167/300 loss=3197.6446, reconstruction_loss=3186.2583, kl_local=11.3863, elbo=3197.6446 time=0.1s
[CondSCVI] Epoch 168/300 loss=3194.8655, reconstruction_loss=3183.7357, kl_local=11.1297, elbo=3194.8655 time=0.1s
[CondSCVI] Epoch 169/300 loss=3186.8884, reconstruction_loss=3175.3135, kl_local=11.5750, elbo=3186.8884 time=0.1s
[CondSCVI] Epoch 170/300 loss=3179.8012, reconstruction_loss=3168.2859, kl_local=11.5153, elbo=3179.8012 time=0.1s
[CondSCVI] Epoch 171/300 loss=3194.8318, reconstruction_loss=3183.8763, kl_local=10.9555, elbo=3194.8318 time=0.1s
[CondSCVI] Epoch 172/300 loss=3190.0515, reconstruction_loss=3179.1474, kl_local=10.9041, elbo=3190.0515 time=0.1s
[CondSCVI] Epoch 173/300 loss=3190.8091, reconstruction_loss=3179.8664, kl_local=10.9427, elbo=3190.8091 time=0.1s
[CondSCVI] Epoch 174/300 loss=3180.9091, reconstruction_loss=3169.5537, kl_local=11.3555, elbo=3180.9091 time=0.1s
[CondSCVI] Epoch 175/300 loss=3195.2961, reconstruction_loss=3184.1595, kl_local=11.1366, elbo=3195.2961 time=0.1s
[CondSCVI] Epoch 176/300 loss=3194.4188, reconstruction_loss=3183.0700, kl_local=11.3488, elbo=3194.4188 time=0.1s
[CondSCVI] Epoch 177/300 loss=3182.2740, reconstruction_loss=3170.9276, kl_local=11.3464, elbo=3182.2740 time=0.1s
[CondSCVI] Epoch 178/300 loss=3193.5889, reconstruction_loss=3182.0332, kl_local=11.5555, elbo=3193.5889 time=0.1s
[CondSCVI] Epoch 179/300 loss=3182.6793, reconstruction_loss=3171.3185, kl_local=11.3609, elbo=3182.6793 time=0.1s
[CondSCVI] Epoch 180/300 loss=3177.2949, reconstruction_loss=3166.4228, kl_local=10.8720, elbo=3177.2949 time=0.1s
[CondSCVI] Epoch 181/300 loss=3190.6723, reconstruction_loss=3179.4011, kl_local=11.2711, elbo=3190.6723 time=0.1s
[CondSCVI] Epoch 182/300 loss=3175.1807, reconstruction_loss=3163.7471, kl_local=11.4336, elbo=3175.1807 time=0.1s
[CondSCVI] Epoch 183/300 loss=3179.7461, reconstruction_loss=3168.4730, kl_local=11.2731, elbo=3179.7461 time=0.1s
[CondSCVI] Epoch 184/300 loss=3177.2029, reconstruction_loss=3166.3238, kl_local=10.8793, elbo=3177.2029 time=0.1s
[CondSCVI] Epoch 185/300 loss=3191.9312, reconstruction_loss=3180.4809, kl_local=11.4504, elbo=3191.9312 time=0.1s
[CondSCVI] Epoch 186/300 loss=3171.4429, reconstruction_loss=3160.3236, kl_local=11.1193, elbo=3171.4429 time=0.1s
